tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N12849,153,4.884,2.403,"{1,3,4,6,13}",713,25704,5.637,8.696,"{2,4,4,5,121}",,0.021,42.4366,-76.5079,Tompkins,RT-96B
104N12853,366,58.899,23.931,"{5,35,67,78,98}",21557,61488,831.818,1977.932,"{178,301,431,657,19053}",9560,3.289,42.4802,-76.4833,Tompkins,N Triphammer Rd
104N12854,153,21.388,10.928,"{1,9,24,29,42}",3251,25704,116.814,286.812,"{45,62,70,92,4687}",,0.809,42.5267,-76.4919,Tompkins,N Triphammer Rd
104P05997,366,39.563,14.919,"{4,29,43,51,70}",14480,61488,333.290,798.092,"{100,157,193,256,9602}",10564,1.658,42.4373,-76.486,Tompkins,E State St
104P06007,366,46.738,19.293,"{3,26,54,62,81}",17106,61488,85.903,133.300,"{56,74,78,85,6594}",8263,1.138,42.3957,-76.5463,Tompkins,Elmira Rd
104P06021,366,111.664,31.503,"{20,89,125,135,149}",40869,61488,381.498,827.678,"{94,185,232,319,11233}",27580,1.939,42.4618,-76.4998,Tompkins,RT-13
104P06022,366,63.970,26.172,"{3,34,75,83,101}",23413,61488,125.000,298.116,"{63,85,92,107,7392}",16268,1.276,42.4687,-76.4093,Tompkins,RT-13
104P06023,366,71.145,27.625,"{5,41,83,92,112}",26039,61488,296.713,652.555,"{77,148,177,229,9051}",14186,1.563,42.4906,-76.2977,Tompkins,RT-13
104P06024,366,55.350,21.068,"{6,33,63,72,93}",20258,61488,135.689,264.527,"{39,66,77,106,3065}",9304,0.529,42.4982,-76.2981,Tompkins,North St
104P06888,366,64.833,26.963,"{8,36,73,85,123}",23729,61488,297.382,774.497,"{130,189,199,244,17814}",8263,3.075,42.3288,-76.6465,Tompkins,Elmira Rd
104P06889,366,57.240,23.821,"{4,30,67,74,106}",20950,61488,189.427,409.227,"{111,158,165,172,15338}",8263,2.648,42.3528,-76.6086,Tompkins,Elmira Rd
104P06890,366,53.213,21.802,"{5,29,62,69,88}",19476,61488,142.926,307.551,"{93,120,126,132,11503}",8263,1.986,42.3699,-76.5781,Tompkins,Elmira Rd
104P06891,366,53.555,22.329,"{4,29,63,71,87}",19601,61488,122.704,190.274,"{84,106,112,120,9622}",8263,1.661,42.391,-76.5639,Tompkins,Elmira Rd
104P06892,366,67.751,26.024,"{11,42,79,87,110}",24797,61488,166.168,400.908,"{70,114,122,135,8783}",12829,1.516,42.4145,-76.5314,Tompkins,Elmira Rd
104P06893,366,113.276,30.009,"{17,92,125,136,154}",41459,61488,551.608,1114.558,"{126,269,337,456,12318}",24652,2.126,42.4364,-76.5082,Tompkins,S Meadow St
104P06894,366,64.850,24.747,"{5,38,75,84,101}",23735,61488,80.049,77.981,"{48,66,72,82,6369}",16296,1.086,42.4785,-76.4987,Tompkins,RT-13
104P06895,366,53.658,20.571,"{4,34,61,69,87}",19639,61488,64.855,137.746,"{32,49,54,63,4695}",20076,0.811,42.4807,-76.4883,Tompkins,RT-13
104P06896,366,54.112,21.854,"{3,31,61,71,92}",19805,61488,116.248,323.068,"{27,43,54,77,3819}",23506,0.659,42.4822,-76.4672,Tompkins,RT-13
104P06897,366,76.495,29.753,"{7,44,91,98,121}",27997,61488,178.156,343.639,"{89,134,146,166,11631}",15364,2.008,42.4777,-76.4315,Tompkins,RT-13
104P06898,366,66.038,25.550,"{6,39,77,85,100}",24170,61488,129.712,357.238,"{64,86,93,106,7052}",17933,1.217,42.4763,-76.3872,Tompkins,Dryden Rd
104P06899,366,61.158,23.741,"{4,35,71,79,99}",22384,61488,142.690,282.163,"{78,114,120,127,10223}",14186,1.765,42.4851,-76.3549,Tompkins,Dryden Rd
104P06900,366,56.932,22.820,"{6,31,67,74,96}",20837,61488,114.701,206.170,"{68,92,98,104,8135}",14186,1.404,42.4897,-76.3283,Tompkins,Dryden Rd
104P06901,366,72.667,27.204,"{4,42,84,93,113}",26596,61488,308.195,736.259,"{135,206,230,274,17687}",10227,3.054,42.5351,-76.2682,Tompkins,Cortland Rd
104P06935,366,41.743,14.787,"{4,31,44,53,71}",15278,61488,35.153,69.175,"{9,16,19,26,632}",33000,0.109,42.4383,-76.5083,Tompkins,S Meadow St/S Fulton St
104P06936,366,29.656,11.053,"{3,22,30,39,53}",10854,61488,24.901,40.943,"{4,11,15,23,373}",34673,0.064,42.4393,-76.5083,Tompkins,N Meadow St/N Fulton St
104P06937,366,30.265,11.399,"{4,22,31,39,62}",11077,61488,19.576,34.311,"{3,8,10,17,324}",35045,0.056,42.4401,-76.5084,Tompkins,N Meadow St/N Fulton St
104P06939,365,8.278,3.984,"{1,5,8,11,18}",2980,61320,14.871,15.730,"{6,10,11,16,466}",7968,0.080,42.4629,-76.4984,Tompkins,E Shore Dr
104P06940,366,34.205,15.992,"{2,19,38,47,67}",12519,61488,293.156,798.120,"{130,176,188,213,13870}",7968,2.395,42.4968,-76.5101,Tompkins,E Shore Dr
104P06941,153,36.987,16.532,"{1,21,43,49,65}",5659,25704,206.348,414.216,"{105,149,159,177,12680}",,2.189,42.5251,-76.5002,Tompkins,E Shore Dr
104P07684,153,19.862,10.914,"{1,12,20,27,54}",3019,25704,489.822,1825.512,"{200,247,261,284,22440}",,3.874,42.3686,-76.5521,Tompkins,W Danby Rd
104P07685,366,18.548,10.131,"{1,10,19,25,81}",6770,61488,235.143,681.102,"{105,144,154,172,12751}",6700,2.201,42.3976,-76.5459,Tompkins,RT-96
104P07686,366,67.751,26.024,"{11,42,79,87,110}",24797,61488,166.168,400.908,"{70,114,122,135,8783}",12829,1.516,42.4145,-76.5314,Tompkins,Elmira Rd
104P07687,366,65.208,22.330,"{5,48,70,83,106}",23866,61488,78.140,135.922,"{11,36,46,68,1329}",34239,0.229,42.4383,-76.5083,Tompkins,RT-96
104P07688,366,46.533,16.211,"{9,35,47,60,78}",17031,61488,77.150,133.587,"{14,31,45,65,1040}",26204,0.180,42.441,-76.5085,Tompkins,Taughannock Blvd
104P07689,153,76.105,26.490,"{14,55,86,95,115}",11644,25704,602.091,1589.618,"{161,259,306,410,15308}",,2.643,42.4683,-76.5423,Tompkins,Trumansburg Rd
104P07690,153,15.725,6.242,"{1,12,17,20,31}",2406,25704,29.890,49.298,"{18,24,26,29,1950}",,0.337,42.4714,-76.5473,Tompkins,Trumansburg Rd
104P07963,366,49.577,22.124,"{4,28,56,67,93}",18145,61488,753.951,2003.013,"{200,331,381,552,29245}",4290,5.049,42.4906,-76.2977,Tompkins,South St/North St
104P07964,366,55.350,21.068,"{6,33,63,72,93}",20258,61488,135.689,264.527,"{39,66,77,106,3065}",9304,0.529,42.4982,-76.2981,Tompkins,Freeville Rd
104P07965,153,31.922,16.186,"{1,19,34,45,64}",4884,25704,551.803,1313.664,"{155,287,330,414,17814}",,3.075,42.5139,-76.3467,Tompkins,Groton Rd/Railroad St
104P08002,366,29.943,11.331,"{1,22,32,38,55}",10959,61488,208.414,468.639,"{115,150,160,173,14365}",5189,2.480,42.3919,-76.3391,Tompkins,Slaterville Rd
104P08003,366,28.098,11.057,"{3,20,30,36,54}",10284,61488,172.012,541.758,"{63,96,107,122,7193}",5739,1.242,42.3938,-76.3628,Tompkins,Slaterville Rd
104P08004,366,41.538,15.783,"{3,30,46,53,77}",15203,61488,340.959,955.088,"{161,233,249,272,18887}",6289,3.261,42.4026,-76.4237,Tompkins,Slaterville Rd
104P08005,366,39.281,15.210,"{2,27,43,50,71}",14377,61488,279.730,849.399,"{130,176,186,199,13745}",9926,2.373,42.4224,-76.4616,Tompkins,Slaterville Rd
104P08006,366,54.951,20.650,"{6,41,58,72,97}",20112,61488,202.159,380.088,"{47,85,107,157,3137}",16184,0.542,42.4394,-76.4936,Tompkins,E Green St/E Seneca St
104P08007,366,68.896,23.938,"{8,53,74,87,111}",25216,61488,344.042,625.642,"{32,133,175,259,4405}",12762,0.761,42.4401,-76.5084,Tompkins,W Green St/W Seneca St/W State St
104P08008,366,16.109,7.051,"{2,11,16,20,33}",5896,61488,54.162,90.845,"{8,17,25,40,486}",11920,0.084,42.44,-76.5122,Tompkins,W Seneca St/W State St
104P08009,366,43.697,18.186,"{6,31,45,59,87}",15993,61488,862.588,2020.024,"{192,352,453,659,21497}",8952,3.711,42.4474,-76.5712,Tompkins,Mecklenburg Rd
104P08010,153,18.151,9.028,"{1,13,19,23,61}",2759,25704,417.104,1402.443,"{108,135,147,178,12188}",,2.104,42.4516,-76.6114,Tompkins,Mecklenburg Rd
104P08011,153,11.433,5.103,"{1,8,11,15,27}",1715,25704,92.341,219.643,"{51,64,69,78,5856}",,1.011,42.451,-76.6311,Tompkins,Mecklenburg Rd
104P08012,153,15.895,7.098,"{2,11,16,20,40}",2416,25704,423.235,1381.757,"{102,135,147,173,11733}",,2.026,42.4496,-76.6707,Tompkins,RT-79
104P08170,366,113.276,30.009,"{17,92,125,136,154}",41459,61488,551.608,1114.558,"{126,269,337,456,12318}",24652,2.126,42.4364,-76.5082,Tompkins,S Fulton St
104P12844,153,17.804,7.592,"{1,13,18,24,38}",2724,25704,271.779,724.505,"{121,159,172,195,15102}",,2.607,42.3524,-76.4808,Tompkins,RT-96B
104P12845,366,12.981,5.947,"{1,9,13,17,34}",4751,61488,115.229,213.090,"{58,83,89,98,6298}",6597,1.087,42.3675,-76.4869,Tompkins,RT-96B
104P12846,366,25.240,10.727,"{1,18,26,33,57}",9238,61488,410.637,1177.181,"{140,194,211,269,16894}",6597,2.917,42.4079,-76.503,Tompkins,RT-96B
104P12847,366,38.942,17.127,"{4,26,41,52,91}",14214,61488,500.744,1268.833,"{110,204,253,339,12388}",10403,2.139,42.4376,-76.4948,Tompkins,RT-96B
104P12848,153,15.159,7.365,"{1,10,15,20,37}",2289,25704,87.411,154.308,"{20,35,45,72,1218}",,0.210,42.4369,-76.4989,Tompkins,RT-96B
104P12849,153,26.941,10.783,"{2,19,30,34,50}",4122,25704,220.756,387.264,"{47,90,121,174,2781}",,0.480,42.4366,-76.5079,Tompkins,RT-96B
104P12853,366,19.022,7.949,"{2,13,19,25,42}",6943,61488,55.380,100.058,"{10,23,31,48,809}",14810,0.140,42.4802,-76.4833,Tompkins,N Triphammer Rd
104P12854,366,50.150,21.130,"{3,29,57,67,87}",18355,61488,830.582,2058.713,"{175,279,372,570,18245}",9560,3.150,42.5267,-76.4919,Tompkins,N Triphammer Rd
104P12855,153,25.229,12.398,"{2,12,29,35,45}",3860,25704,278.151,583.943,"{54,79,121,247,5439}",,0.939,42.5384,-76.4926,Tompkins,N Triphammer Rd
