tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104P07641,366,19.290,10.568,"{1,11,19,25,95}",7060,61488,745.077,2801.179,"{192,245,270,334,21348}",2023,3.685,42.3207,-78.6073,Cattaraugus,RT-242
104P07642,366,2.217,1.268,"{1,1,2,3,8}",694,61488,8.418,6.186,"{3,5,7,9,84}",2216,0.029,42.2144,-78.6366,Cattaraugus,RT-98
104P07643,366,9.950,5.100,"{1,6,10,14,28}",3582,61488,375.371,874.031,"{141,200,230,316,16886}",2216,2.915,42.2378,-78.5944,Cattaraugus,RT-98
104P07644,153,20.596,10.237,"{2,14,20,26,57}",3110,25704,1409.805,3953.353,"{468,617,697,999,54741}",,9.450,42.321,-78.4616,Cattaraugus,RT-98
104P07645,366,42.484,18.575,"{3,22,49,57,75}",15549,61488,262.942,618.902,"{62,122,142,174,6805}",5729,1.175,42.3372,-78.4579,Cattaraugus,Main St
104P07646,366,47.596,21.510,"{2,25,55,63,97}",17420,61488,315.980,845.842,"{92,165,196,251,11555}",5729,1.995,42.3656,-78.452,Cattaraugus,RT-98
104P07647,153,21.087,11.416,"{1,12,20,29,56}",3163,25704,991.318,2882.516,"{397,528,595,761,46434}",,8.016,42.4296,-78.3541,Cattaraugus,RT-98
104P07760,366,10.481,7.087,"{1,5,10,14,41}",3616,61488,626.340,1798.398,"{217,308,355,474,25577}",1742,4.416,42.0328,-78.4417,Cattaraugus,Rock City Rd
104P07761,366,42.205,19.231,"{3,22,49,57,79}",15447,61488,303.115,502.643,"{62,148,192,267,4797}",7328,0.828,42.0896,-78.4297,Cattaraugus,N Union St Ext
104P07762,366,43.262,20.851,"{1,20,51,60,82}",15834,61488,708.833,2177.590,"{184,300,335,427,25821}",6080,4.458,42.1559,-78.3972,Cattaraugus,RT-16
104P07763,366,43.710,20.719,"{2,20,50,60,78}",15998,61488,323.717,746.186,"{171,242,258,287,21692}",4551,3.745,42.2266,-78.3856,Cattaraugus,RT-16
104P07764,366,29.104,15.206,"{1,12,34,40,59}",10652,61488,138.638,73.004,"{87,121,129,142,3562}",3370,1.845,42.2478,-78.4002,Cattaraugus,RT-16
104P07765,366,31.066,16.155,"{1,13,36,43,62}",11370,61488,173.570,269.639,"{108,146,155,167,13179}",3370,2.275,42.2664,-78.4351,Cattaraugus,RT-16
104P07766,366,44.115,21.333,"{3,19,52,59,87}",16146,61488,317.910,639.009,"{191,262,273,292,23941}",3370,4.133,42.321,-78.4616,Cattaraugus,RT-16
104P07767,366,40.858,17.950,"{2,21,47,54,72}",14954,61488,241.046,578.685,"{60,117,134,161,6585}",5729,1.137,42.3372,-78.4579,Cattaraugus,Main St
104P07768,366,48.760,21.888,"{2,26,57,64,98}",17846,61488,346.020,916.378,"{94,171,205,266,11775}",5729,2.033,42.3656,-78.452,Cattaraugus,RT-16
104P07769,366,43.355,20.254,"{3,23,49,59,91}",15868,61488,301.120,633.907,"{152,232,245,269,20846}",5140,3.599,42.4075,-78.4897,Cattaraugus,Main St
104P07770,366,46.194,20.347,"{3,25,52,62,87}",16907,61488,370.026,993.755,"{115,182,206,254,12588}",6286,2.173,42.4346,-78.4797,Cattaraugus,Main St/Ocean Rd
104P07771,366,50.899,22.717,"{4,26,59,68,91}",18629,61488,377.570,881.086,"{150,258,277,315,22182}",6286,3.830,42.4893,-78.4803,Cattaraugus,Main St
104P07772,366,62.631,26.285,"{5,34,71,83,110}",22923,61488,504.447,1229.423,"{149,232,264,349,16425}",9123,2.836,42.5303,-78.4786,Cattaraugus,RT-16
104P07902,153,43.660,17.699,"{3,29,50,56,83}",6680,25704,574.999,1338.731,"{222,318,345,402,19063}",,3.291,42.0669,-78.3849,Cattaraugus,Olean-Portville Rd
104P07903,366,49.068,21.073,"{2,28,57,65,85}",17959,61488,500.937,1126.217,"{139,224,256,330,11535}",12316,1.991,42.0781,-78.4201,Cattaraugus,E State St
104P07904,366,32.940,14.476,"{2,21,35,43,67}",12056,61488,283.858,587.799,"{59,110,133,183,4399}",14069,0.760,42.0774,-78.4446,Cattaraugus,W State St
104P07905,366,51.292,19.170,"{6,37,55,65,97}",18773,61488,655.316,1462.153,"{94,228,278,393,10611}",13668,1.832,42.0804,-78.4787,Cattaraugus,W State St
104P07906,366,29.861,12.690,"{1,18,33,40,56}",10929,61488,320.362,739.976,"{100,162,182,224,8283}",11977,1.430,42.094,-78.4997,Cattaraugus,W Main St
104P07907,366,52.874,21.378,"{3,30,61,69,94}",19352,61488,525.152,1281.471,"{257,371,401,458,32504}",5175,5.612,42.1583,-78.6805,Cattaraugus,Wildwood Ave
104P07908,366,29.074,11.840,"{3,19,33,38,53}",10641,61488,149.662,334.591,"{54,84,94,116,4199}",8475,0.725,42.1539,-78.7067,Cattaraugus,Clinton St/Wildwood Ave
104P07909,366,29.929,10.401,"{5,23,31,37,60}",10954,61488,164.161,371.578,"{39,82,96,130,4349}",4326,0.751,42.155,-78.7509,Cattaraugus,Broad St
104P08172,366,26.637,11.376,"{1,17,29,35,53}",9749,61488,509.348,1150.380,"{125,218,248,323,10659}",9063,1.840,42.1593,-78.7421,Cattaraugus,Broad St
104P12268,365,1.626,0.875,"{1,1,1,2,6}",343,61320,7.615,16.590,"{1,2,3,4,137}",,0.024,42.4599,-78.7016,Cattaraugus,Miller Rd
104P12269,366,41.902,14.595,"{2,28,47,53,78}",15336,61488,82.527,142.909,"{37,62,66,78,5415}",8430,0.935,42.4599,-78.7016,Cattaraugus,US-219
104P12270,366,31.079,10.997,"{1,24,33,39,72}",11375,61488,59.064,95.576,"{15,38,45,58,2107}",8430,0.364,42.4605,-78.6964,Cattaraugus,US-219
104P12347,366,14.156,5.087,"{1,11,14,18,32}",5181,61488,24.009,58.507,"{5,9,13,19,606}",,0.105,42.0875,-78.6311,Cattaraugus,US-219-BR
104P12348,366,30.038,11.249,"{2,20,32,38,52}",10994,61488,161.344,373.027,"{23,56,78,124,3339}",3677,0.576,42.0966,-78.6275,Cattaraugus,US-219-BR
104P13040,134,1.231,0.576,"{1,1,1,1,3}",16,22512,15.563,7.202,"{8,9,13,21,28}",,0.122,41.9984,-78.9366,Cattaraugus,RT-280
104P13041,153,4.125,3.916,"{1,2,2,5,17}",363,25704,1374.278,3957.568,"{357,510,775,931,41324}",,7.134,42.0503,-78.8761,Cattaraugus,RT-280
104P13042,366,10.638,6.805,"{1,5,11,15,38}",3585,61488,723.188,2368.564,"{208,275,298,449,28642}",3711,4.415,42.0994,-78.8479,Cattaraugus,RT-280
104P50204,366,1.913,1.298,"{1,1,2,2,11}",486,61488,7.144,14.558,"{2,4,5,6,138}",3998,0.024,42.0982,-78.5115,Cattaraugus,W Five Mile Rd
104P50205,366,10.829,5.485,"{1,7,11,14,39}",3931,61488,61.487,84.327,"{25,40,48,61,2485}",3998,0.429,42.1018,-78.5087,Cattaraugus,W Five Mile Rd
