tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P15778,366,67.314,27.621,"{7,40,78,89,111}",24637,61488,128.305,270.330,"{29,63,74,98,2784}",7602,0.481,40.5909,-73.8016,Queens,Rockaway Fwy
120P15779,366,110.842,31.120,"{18,83,126,134,151}",40568,61488,661.231,1131.046,"{120,317,401,562,11806}",5910,2.038,40.5962,-73.767,Queens,Rockaway Fwy
120P15780,366,43.180,15.008,"{7,31,46,54,78}",15804,61488,367.944,686.849,"{30,118,160,274,4480}",,0.774,40.6037,-73.7562,Queens,Rockaway Fwy
120P15781,366,8.696,4.513,"{1,5,9,12,28}",3122,61488,47.221,104.317,"{19,32,36,42,1853}",,0.320,40.5711,-73.8703,Queens,Rockaway Beach Blvd/Bch Channel Dr
120P15782,366,81.806,32.366,"{10,50,93,107,132}",29941,61488,834.648,1479.650,"{109,359,461,666,12650}",5785,2.184,40.5818,-73.8299,Queens,Rockaway Beach Blvd
120P15962,365,2.345,1.386,"{1,1,2,3,9}",755,61320,4.642,9.224,"{2,3,3,4,134}",,0.023,40.7455,-73.7715,Queens,Clearview Expy Frontage
120P15963,366,34.921,12.757,"{2,26,38,44,72}",12781,61488,255.298,521.239,"{31,91,115,186,3724}",4034,0.643,40.7533,-73.7754,Queens,Clearview Expy Frontage
120P15964,366,83.391,25.612,"{12,63,95,102,118}",30521,61488,140.311,217.470,"{20,62,95,147,2355}",7568,0.407,40.7573,-73.7766,Queens,Clearview Expy Frontage
120P15965,366,55.658,16.610,"{9,45,60,68,95}",20371,61488,188.292,340.405,"{26,76,111,178,3384}",5702,0.584,40.7663,-73.7805,Queens,Clearview Expy Frontage
120P15966,366,56.374,17.094,"{13,43,61,69,89}",20633,61488,226.809,426.694,"{34,105,131,195,4815}",36510,0.831,40.7763,-73.7841,Queens,Clearview Expy Frontage
120P15995,366,98.825,24.452,"{23,81,108,117,137}",36170,61488,126.054,240.853,"{17,51,68,100,2049}",,0.354,40.7406,-73.8369,Queens,College Point Blvd
120P15996,366,109.883,30.578,"{20,92,124,131,146}",40217,61488,82.340,115.177,"{11,45,58,82,1391}",22709,0.240,40.7469,-73.8346,Queens,College Point Blvd
120P15997,366,82.814,27.981,"{7,71,93,102,125}",30310,61488,158.713,252.512,"{19,62,88,143,1931}",,0.333,40.7626,-73.8355,Queens,College Point Blvd
120P15998,366,108.798,37.324,"{9,96,126,134,152}",39820,61488,140.960,176.230,"{25,72,98,149,1934}",21040,0.334,40.766,-73.8377,Queens,College Point Blvd
120P15999,366,125.623,36.797,"{21,104,144,150,163}",45978,61488,347.865,536.835,"{78,198,244,325,6722}",12134,1.160,40.7817,-73.8459,Queens,College Point Blvd/122nd St
120P16000,366,74.587,30.227,"{9,47,90,97,119}",27299,61488,137.633,187.133,"{23,69,88,129,1488}",12134,0.257,40.7853,-73.8458,Queens,College Point Blvd/122nd St
