tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P13912,366,48.533,16.303,"{6,34,52,61,91}",17763,61488,44.673,79.909,"{29,37,39,43,2996}",10633,0.517,42.995,-74.3707,Fulton,Mayor H W Mansfield Hwy/Comrie Ave
120P13913,366,89.552,25.788,"{6,63,99,110,130}",32776,61488,190.746,400.429,"{63,111,130,165,7021}",12770,1.212,43.0074,-74.3597,Fulton,Mayor H W Mansfield Hwy/Comrie Ave
120P13914,366,74.888,23.176,"{4,53,81,93,113}",27409,61488,101.744,190.270,"{32,51,62,88,2462}",20723,0.425,43.0135,-74.3608,Fulton,Mayor H W Mansfield Hwy/Comrie Ave
120P13915,366,91.626,27.426,"{11,66,101,112,138}",33535,61488,437.387,972.420,"{157,257,303,375,17165}",14779,2.963,43.0428,-74.3259,Fulton,RT-30A
120P13916,366,35.287,15.038,"{5,22,37,47,73}",12915,61488,92.192,233.108,"{35,47,55,73,3658}",,0.632,43.0511,-74.3223,Fulton,RT-30A
120P13917,366,38.820,15.562,"{4,25,42,51,78}",14208,61488,104.734,228.647,"{33,51,62,86,3397}",9903,0.586,43.0594,-74.3241,Fulton,RT-30A
120P13918,366,32.448,14.183,"{2,21,33,44,72}",11876,61488,85.376,190.220,"{28,49,56,72,3677}",9903,0.635,43.0685,-74.3264,Fulton,RT-30A
120P13919,366,40.943,16.628,"{5,27,44,54,76}",14985,61488,291.644,743.567,"{148,196,211,249,18024}",5785,3.112,43.0942,-74.2794,Fulton,RT-30A
120P50396,362,2.022,1.378,"{1,1,2,3,11}",463,60816,8.652,11.876,"{3,5,7,9,164}",,0.028,42.9924,-74.3811,Fulton,Chestnut St Ext
120P50397,366,8.229,6.073,"{1,4,8,11,42}",2658,61488,92.448,154.963,"{36,54,64,83,2875}",1715,0.496,42.9995,-74.379,Fulton,Chestnut St
120P50399,364,2.250,1.820,"{1,1,2,3,13}",504,61152,11.575,16.421,"{6,8,9,11,248}",1134,0.064,42.9995,-74.3789,Fulton,W Madison Ave
120P50400,366,5.347,3.591,"{1,3,5,7,21}",1743,61488,118.543,210.150,"{30,53,70,106,2113}",1134,0.365,43.0013,-74.3724,Fulton,W Madison Ave
120P50402,359,1.420,0.667,"{1,1,1,2,4}",240,60312,17.350,38.219,"{5,7,9,11,248}",1368,0.043,42.995,-74.3707,Fulton,S Perry St
120P50403,366,5.178,3.129,"{1,3,5,7,18}",1688,61488,218.007,402.256,"{21,60,77,137,2321}",1368,0.401,43.0014,-74.371,Fulton,S Perry St
120P50404,366,6.334,3.719,"{1,3,6,9,20}",2122,61488,162.836,303.572,"{32,50,66,125,2006}",3267,0.346,43.0065,-74.3712,Fulton,Perry St
120P50405,366,21.180,10.711,"{1,13,22,30,47}",7752,61488,287.837,554.256,"{47,91,124,198,3467}",6741,0.599,43.015,-74.3703,Fulton,N Perry St
120P50406,366,7.301,4.322,"{1,4,7,10,27}",2570,61488,66.223,167.979,"{12,22,25,33,1045}",6729,0.180,43.0176,-74.3696,Fulton,N Perry St
120P50407,366,24.940,12.822,"{1,12,27,35,57}",9128,61488,194.149,421.598,"{51,80,96,137,3828}",6729,0.661,43.0269,-74.3668,Fulton,N Perry St
120P50408,366,18.505,8.163,"{1,12,20,24,35}",6773,61488,144.350,368.501,"{48,70,77,92,3772}",5031,0.651,43.0339,-74.3595,Fulton,N Perry St
120P50410,366,9.380,4.499,"{1,6,10,12,22}",3386,61488,70.819,149.091,"{19,26,30,49,1357}",5701,0.234,43.034,-74.3591,Fulton,S Main St
120P50411,366,44.197,17.159,"{4,31,49,56,77}",16176,61488,433.136,882.312,"{98,160,194,296,7369}",6384,1.272,43.0505,-74.3456,Fulton,Main St
120P50412,366,23.806,9.933,"{1,16,26,31,49}",8713,61488,346.635,596.324,"{47,90,126,263,3156}",6494,0.545,43.0577,-74.3411,Fulton,N Main St
120P50413,366,6.658,3.142,"{1,4,6,9,17}",2397,61488,82.600,164.236,"{16,27,32,55,1200}",4810,0.207,43.0605,-74.3399,Fulton,N Main St
120P50414,365,11.258,4.948,"{1,8,11,15,28}",4109,61320,233.373,424.676,"{40,70,87,155,2786}",3913,0.481,43.0661,-74.3409,Fulton,N Main St
120P50416,366,2.801,1.595,"{1,2,2,4,9}",916,61488,16.738,28.317,"{6,9,11,15,340}",3801,0.059,43.0674,-74.3411,Fulton,E State St
120P50417,366,4.103,2.229,"{1,2,4,5,12}",1428,61488,48.665,104.280,"{13,21,25,33,987}",3801,0.170,43.0676,-74.3367,Fulton,E State St
120P50418,366,18.322,8.449,"{2,12,19,24,50}",6706,61488,136.200,257.668,"{37,64,76,112,3026}",5490,0.522,43.0682,-74.3281,Fulton,E State St
120P50420,353,1.255,0.551,"{1,1,1,1,4}",177,59304,7.814,13.352,"{2,4,5,8,101}",2610,0.017,43.0605,-74.3399,Fulton,E 8th Ave
120P50421,366,4.580,2.492,"{1,3,4,6,14}",1571,61488,85.034,162.463,"{19,32,40,65,1364}",2610,0.235,43.0613,-74.3362,Fulton,E 8th Ave
120P50423,362,2.255,1.488,"{1,1,2,3,9}",575,60816,16.508,37.706,"{5,7,8,11,295}",4817,0.051,43.0616,-74.3351,Fulton,Kingsboro Ave
120P50424,366,6.716,3.474,"{1,4,7,9,19}",2337,61488,122.307,262.848,"{28,47,54,82,2148}",4817,0.371,43.067,-74.3358,Fulton,Kingsboro Ave
120P50426,363,3.502,2.241,"{1,2,3,4,13}",1117,60984,47.454,91.977,"{6,11,15,24,407}",7872,0.070,43.015,-74.3703,Fulton,Briggs St
120P50427,366,14.052,7.344,"{1,9,14,18,45}",5129,61488,161.681,295.879,"{34,57,88,154,2463}",8081,0.425,43.0137,-74.3621,Fulton,Briggs St
