tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104P50290,366,30.638,16.656,"{1,18,32,42,93}",11091,61488,1290.436,4175.982,"{458,604,660,868,54973}",1422,9.491,44.2758,-75.3885,St Lawrence,RT-812
104P50487,365,1.658,0.816,"{1,1,1,2,4}",368,61320,3.543,2.385,"{1,2,3,4,19}",10275,0.010,44.9219,-74.8899,St Lawrence,Main St
104P50488,366,25.538,10.119,"{3,18,27,33,49}",9347,61488,156.860,302.974,"{30,80,92,127,3420}",8253,0.590,44.9304,-74.8925,St Lawrence,Main St
104P50489,366,8.541,4.189,"{1,5,8,11,24}",3126,61488,55.877,110.296,"{10,23,28,41,813}",8253,0.140,44.9323,-74.8931,St Lawrence,Main St
104P50490,366,11.637,5.425,"{1,7,12,16,27}",4259,61488,85.008,187.925,"{14,31,37,55,1220}",8253,0.211,44.9351,-74.894,St Lawrence,N Main St
104P50492,355,1.321,0.609,"{1,1,1,2,4}",173,59640,7.081,16.555,"{1,2,3,4,97}",5672,0.017,44.9352,-74.8941,St Lawrence,RT-37B
104P50493,366,7.396,4.142,"{1,4,7,10,26}",2670,61488,170.518,394.614,"{42,74,88,122,3627}",5672,0.626,44.9299,-74.8847,St Lawrence,RT-37B
104P50494,366,18.087,7.612,"{1,12,19,23,35}",6620,61488,299.302,671.123,"{43,120,139,191,6101}",5672,1.053,44.9387,-74.869,St Lawrence,RT-37B
104P50496,365,1.693,0.938,"{1,1,1,2,6}",386,61320,7.762,12.630,"{3,5,6,7,170}",,0.029,44.6902,-75.4756,St Lawrence,Patterson St
104P50497,366,9.775,5.624,"{1,5,9,14,39}",3519,61488,337.464,699.812,"{50,108,134,207,4973}",3854,0.859,44.701,-75.485,St Lawrence,Patterson St
104P50498,359,2.479,1.646,"{1,1,2,3,9}",647,60312,154.457,288.899,"{30,47,66,104,1660}",3854,0.287,44.7035,-75.4872,St Lawrence,Patterson St
104P50500,342,1.037,0.189,"{1,1,1,1,2}",28,57456,55.393,43.636,"{2,24,40,121,121}",,0.021,44.6673,-74.996,St Lawrence,Maple St
104P50501,366,7.966,4.406,"{1,4,7,11,20}",2828,61488,38.099,73.595,"{6,14,20,27,434}",11313,0.075,44.6673,-74.9941,St Lawrence,Maple St
104P50502,366,18.923,9.264,"{1,12,20,27,40}",6907,61488,166.540,349.446,"{33,54,70,113,2251}",11313,0.389,44.6685,-74.987,St Lawrence,Maple St
104P50504,360,1.299,0.566,"{1,1,1,1,3}",187,60480,4.219,8.540,"{1,2,2,3,58}",5799,0.010,44.6687,-74.9822,St Lawrence,Park St
104P50505,364,7.796,4.328,"{1,5,8,11,25}",2752,61152,44.965,76.946,"{8,18,24,32,430}",5799,0.074,44.6696,-74.9824,St Lawrence,Park St
