tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P09995,366,19.228,10.268,"{1,9,22,26,55}",6999,61488,116.878,260.590,"{30,53,62,81,2842}",5020,0.491,42.5486,-75.2452,Otsego,Main St/Broad St
120P09996,366,42.347,17.145,"{2,26,47,54,80}",15499,61488,102.929,197.437,"{42,58,66,86,4347}",9587,0.751,42.4687,-75.1029,Otsego,RT-23
120P09997,366,115.546,19.210,"{47,103,123,129,144}",42290,61488,720.649,1180.422,"{195,388,488,673,15248}",9497,2.632,42.4579,-75.103,Otsego,Chestnut St
120P09998,366,45.101,11.290,"{6,38,47,54,70}",16507,61488,104.272,185.178,"{29,46,56,100,3037}",11092,0.524,42.4566,-75.0577,Otsego,James F Lettis Hwy
120P10001,366,9.125,7.110,"{1,4,7,12,38}",2911,61488,936.324,2394.426,"{330,481,564,807,38330}",1032,6.617,42.5451,-75.2528,Otsego,W Main St
120P10002,366,14.039,8.012,"{1,6,15,19,50}",5068,61488,97.147,191.517,"{34,58,66,83,2656}",5762,0.459,42.5486,-75.2452,Otsego,Main St
120P10004,153,11.128,5.615,"{1,7,11,15,30}",1647,25704,121.463,325.646,"{54,77,87,106,6278}",,1.084,42.7186,-75.1729,Otsego,RT-51
120P10006,153,11.128,5.615,"{1,7,11,15,30}",1647,25704,121.463,325.646,"{54,77,87,106,6278}",,1.084,42.7186,-75.1729,Otsego,RT-80
120P10007,153,17.967,9.982,"{2,12,18,22,67}",2731,25704,204.375,388.115,"{84,127,148,199,10982}",,1.896,42.7351,-75.0168,Otsego,RT-80
120P10008,153,36.771,15.291,"{2,23,40,49,64}",5626,25704,653.772,1621.918,"{175,258,328,489,18181}",,3.139,42.6979,-74.9304,Otsego,Glen Ave
120P10009,366,10.771,5.517,"{1,6,10,15,26}",3899,61488,320.469,801.908,"{83,127,151,197,7862}",1386,1.357,42.8377,-74.87,Otsego,RT-80
120P10010,366,20.036,9.125,"{2,13,21,26,45}",7333,61488,62.781,84.613,"{20,33,45,79,1828}",5808,0.316,42.4407,-75.1026,Otsego,RT-205
120P10011,366,71.369,27.298,"{7,43,83,91,114}",26121,61488,247.936,496.579,"{66,118,159,231,7613}",10022,1.314,42.4579,-75.103,Otsego,RT-205
120P10012,366,42.347,17.145,"{2,26,47,54,80}",15499,61488,102.929,197.437,"{42,58,66,86,4347}",9587,0.751,42.4687,-75.1029,Otsego,RT-205
120P10013,153,25.366,12.180,"{2,15,27,33,59}",3881,25704,487.716,858.705,"{246,330,365,455,29553}",,5.102,42.732,-75.0491,Otsego,RT-205
120P10014,366,28.525,9.252,"{2,22,29,35,51}",10440,61488,107.393,239.622,"{28,50,58,76,2668}",6078,0.461,42.8588,-74.9995,Otsego,Cherry Valley Turnpike Rd/W Main St
120P10015,366,27.525,8.954,"{5,21,28,34,50}",10074,61488,87.031,174.885,"{24,48,56,70,2296}",7221,0.396,42.8545,-74.9927,Otsego,W Main St
120P10016,366,34.016,10.832,"{5,25,35,43,58}",12450,61488,162.827,293.503,"{55,98,112,133,5734}",3848,0.990,42.8534,-74.9851,Otsego,Main St
120P10019,366,55.383,19.541,"{12,37,61,70,96}",20270,61488,270.642,504.793,"{72,123,157,232,6263}",7325,1.081,42.4426,-75.1078,Otsego,Oneida St
120P10020,366,90.478,24.428,"{24,67,101,109,127}",33115,61488,554.911,883.279,"{155,302,378,533,14379}",8576,2.482,42.4571,-75.0578,Otsego,Main St
120P10021,153,36.458,13.987,"{7,26,39,46,69}",5578,25704,435.841,1015.857,"{159,219,250,324,17500}",,3.021,42.4631,-75.0125,Otsego,RT-7
120P10022,153,19.842,10.353,"{2,12,20,27,47}",3016,25704,1005.526,2935.255,"{281,362,406,519,30619}",,5.286,42.4906,-74.9727,Otsego,RT-7
120P10023,365,1.416,0.709,"{1,1,1,2,4}",218,61320,5.472,9.670,"{2,4,4,5,131}",2419,0.023,42.3309,-75.2993,Otsego,RT-357
120P11894,153,25.183,8.587,"{3,19,26,32,42}",3853,25704,123.528,271.401,"{40,63,80,111,4560}",,0.787,42.4437,-75.0628,Otsego,RT-28
120P11895,153,47.425,11.800,"{4,40,49,55,83}",7256,25704,160.241,290.801,"{39,66,93,158,3481}",,0.601,42.4476,-75.0506,Otsego,RT-28
120P11896,366,130.587,20.821,"{31,114,139,146,158}",47795,61488,130.022,74.773,"{92,123,128,133,13255}",16125,2.288,42.4582,-75.0143,Otsego,RT-28
120P11898,366,55.265,21.523,"{6,37,62,72,94}",20227,61488,278.835,599.181,"{150,214,226,245,19267}",5832,3.326,42.5301,-74.9798,Otsego,RT-28
120P11899,153,72.889,26.328,"{5,55,82,92,114}",11152,25704,761.211,2013.091,"{304,426,479,565,31630}",,5.461,42.6642,-74.9588,Otsego,RT-28
