tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P09686,366,8.420,4.436,"{1,5,8,11,31}",3065,61488,40.606,69.488,"{19,25,27,33,2141}",4273,0.370,42.8885,-75.1377,Herkimer,RT-51
120P09687,153,23.503,10.074,"{4,15,26,31,50}",3596,25704,332.173,738.576,"{80,114,139,202,5262}",,0.908,43.0163,-75.035,Herkimer,Otsego St/Central Ave
120P09688,366,10.599,5.791,"{1,6,10,15,33}",3858,61488,79.220,239.300,"{19,41,54,70,3351}",8966,0.329,43.0216,-75.03,Herkimer,Central Ave
120P09811,366,19.869,9.382,"{3,10,22,27,46}",7272,61488,63.967,127.851,"{25,38,45,57,2636}",,0.455,43.0427,-74.8502,Herkimer,RT-167
120P09812,366,13.667,7.141,"{1,7,14,18,39}",5002,61488,46.874,82.565,"{21,29,34,48,2376}",6806,0.410,43.0388,-74.8396,Herkimer,RT-167
120P09814,366,40.391,15.247,"{5,25,45,52,69}",14783,61488,183.302,388.922,"{45,81,94,129,3746}",7908,0.647,43.0114,-75.0042,Herkimer,Columbia St
120P09815,366,63.145,26.110,"{8,38,74,83,100}",23111,61488,260.176,532.100,"{48,99,129,195,4294}",14115,0.741,43.0274,-74.9809,Herkimer,Don Reile Blvd
120P09816,153,27.816,12.345,"{4,16,30,37,53}",4228,25704,691.145,1499.904,"{202,344,411,607,29721}",,5.131,43.139,-74.9693,Herkimer,Bridge St
120P09817,153,19.967,9.580,"{1,12,22,26,45}",3055,25704,546.143,1445.300,"{174,245,284,377,19604}",,3.384,43.2258,-75.061,Herkimer,Main St
120P09955,366,27.437,11.159,"{4,19,29,36,54}",10042,61488,283.855,868.217,"{72,119,146,177,8476}",4273,1.463,42.8852,-75.1934,Herkimer,Main St
120P09956,366,21.148,8.413,"{2,15,22,28,43}",7740,61488,89.983,165.373,"{50,67,71,79,5896}",4273,1.018,42.8886,-75.165,Herkimer,US-20
120P09957,366,10.623,5.051,"{1,7,10,14,33}",3888,61488,50.632,138.774,"{20,25,27,34,2141}",4273,0.370,42.8887,-75.145,Herkimer,US-20
120P11869,366,5.312,3.489,"{1,3,5,7,20}",1636,61488,489.479,1639.251,"{183,248,275,324,19587}",1210,3.382,42.9871,-74.8696,Herkimer,RT-167
120P11870,366,6.523,3.994,"{1,3,6,9,23}",2296,61488,283.616,639.481,"{105,167,190,236,13129}",1292,2.267,43.0168,-74.8784,Herkimer,RT-167
120P11871,366,33.505,15.795,"{1,16,38,45,61}",12263,61488,595.439,1275.622,"{111,187,267,541,12986}",3544,2.242,43.0412,-74.8606,Herkimer,RT-167
120P11872,366,25.262,12.400,"{3,13,27,35,56}",9246,61488,298.861,836.168,"{132,182,201,242,15458}",3684,2.669,43.0479,-74.7944,Herkimer,RT-167
120P11873,366,15.470,8.435,"{1,7,16,22,38}",5631,61488,210.208,611.940,"{91,123,132,152,11224}",3077,1.938,43.0777,-74.7964,Herkimer,RT-167
120P11905,366,40.437,13.918,"{5,29,43,51,69}",14800,61488,266.128,804.525,"{99,138,151,186,12499}",3751,2.158,42.8896,-75.0023,Herkimer,RT-28
120P11906,153,37.987,13.916,"{10,25,41,49,71}",5812,25704,151.852,120.717,"{105,132,138,149,6172}",,2.131,42.9198,-75.0021,Herkimer,RT-28
120P11908,153,51.928,17.710,"{9,34,56,65,89}",7945,25704,289.841,261.333,"{159,233,256,296,18276}",,3.155,42.992,-75.0092,Herkimer,RT-28
120P11909,366,25.842,9.941,"{3,17,28,33,46}",9458,61488,69.436,76.823,"{40,56,62,71,4187}",5143,0.723,43.0023,-75.0077,Herkimer,Columbia St
120P11910,366,31.822,14.187,"{2,17,37,43,60}",11647,61488,197.603,337.865,"{42,75,99,156,3279}",11744,0.566,43.0144,-74.9953,Herkimer,E Main St/Old NY-5S
120P11911,366,23.500,10.383,"{1,15,26,30,53}",8601,61488,39.103,72.247,"{9,17,22,33,779}",15515,0.135,43.0169,-74.9939,Herkimer,Mohawk St
120P11912,366,51.847,22.386,"{5,29,60,68,96}",18976,61488,172.039,287.548,"{22,66,92,156,2543}",10878,0.439,43.0225,-74.993,Herkimer,S Caroline St
120P11913,366,18.774,9.613,"{1,9,22,26,39}",6815,61488,121.588,282.796,"{36,55,66,88,3698}",5253,0.638,43.0365,-74.9861,Herkimer,Don Reile Blvd/Middleville Rd
120P11914,366,14.449,6.989,"{1,9,15,19,32}",5274,61488,152.927,487.778,"{43,60,66,81,5024}",4769,0.867,43.0489,-74.9857,Herkimer,Middleville Rd
120P11915,366,13.780,6.844,"{1,8,15,19,33}",5002,61488,134.057,356.854,"{60,90,95,108,8397}",4285,1.450,43.0694,-74.9914,Herkimer,Middleville Rd
120P11916,153,14.647,7.183,"{1,9,16,20,32}",2241,25704,274.619,615.689,"{83,127,152,199,9749}",,1.683,43.1594,-74.9872,Herkimer,RT-28
120P11917,153,20.270,9.348,"{2,12,22,27,43}",3081,25704,387.475,775.601,"{161,229,263,329,17556}",,3.031,43.1909,-75.0183,Herkimer,Main St
120P11918,153,13.569,6.945,"{1,8,14,19,30}",2076,25704,135.736,261.951,"{48,77,89,121,4288}",,0.740,43.2304,-75.0734,Herkimer,N Main St
120P12021,366,37.609,12.814,"{5,28,40,47,68}",13765,61488,206.516,341.988,"{120,157,169,195,13874}",2386,2.395,42.8462,-74.9156,Herkimer,US-20
120P12022,366,30.694,10.077,"{4,23,32,38,56}",11234,61488,135.687,316.126,"{81,103,109,118,9055}",2347,1.563,42.8494,-74.9459,Herkimer,US-20
120P12023,366,25.986,8.594,"{1,19,27,33,45}",9511,61488,108.259,320.826,"{52,68,72,80,5998}",3098,1.035,42.8503,-74.9661,Herkimer,Main St
120P12025,366,16.672,6.895,"{3,11,17,22,37}",6102,61488,73.264,136.659,"{28,45,52,63,2577}",3554,0.445,42.8844,-75.2011,Herkimer,US-20
120P12241,366,11.036,5.687,"{1,6,11,14,34}",4039,61488,574.330,1219.476,"{85,148,212,405,9307}",2022,1.607,42.8852,-75.1934,Herkimer,South St
120P12242,366,24.404,10.702,"{2,15,27,32,54}",8932,61488,269.058,774.470,"{73,119,143,179,8933}",4273,1.542,42.8888,-75.1635,Herkimer,RT-51
120P12243,366,16.956,7.375,"{1,11,18,22,39}",6206,61488,103.544,306.251,"{45,60,66,74,5439}",4273,0.939,42.8887,-75.145,Herkimer,RT-51
120P12244,153,15.392,7.823,"{1,11,15,19,42}",2355,25704,465.611,1134.103,"{153,231,269,388,19395}",,3.348,42.9314,-75.1154,Herkimer,RT-51
120P12246,153,8.460,4.253,"{1,5,8,11,22}",1269,25704,129.578,277.514,"{47,68,76,91,3646}",,0.629,43.0051,-75.0441,Herkimer,Otsego St
120P12257,153,5.163,2.550,"{1,3,5,7,15}",759,25704,209.743,499.256,"{63,106,122,149,5956}",,1.028,42.8997,-74.8207,Herkimer,RT-80
120P12511,362,1.921,1.098,"{1,1,2,2,6}",509,60816,3.193,9.309,"{1,2,2,2,102}",12094,0.018,43.1077,-75.1681,Herkimer,RT-5
120P12512,366,32.101,15.325,"{1,16,37,44,66}",11749,61488,197.780,519.599,"{60,88,99,128,6147}",7523,1.061,43.0983,-75.1511,Herkimer,RT-5
120P12513,366,24.413,11.926,"{1,12,28,33,52}",8935,61488,86.498,234.909,"{38,51,54,60,4787}",15377,0.826,43.0174,-75.0102,Herkimer,RT-5
120P12514,366,29.883,13.362,"{3,17,33,40,62}",10937,61488,191.417,469.142,"{44,67,86,162,5656}",7936,0.976,43.0225,-74.993,Herkimer,W State St
120P12515,366,63.899,26.335,"{8,39,75,84,102}",23387,61488,255.210,520.526,"{48,97,126,190,4276}",17223,0.738,43.0274,-74.9809,Herkimer,E State St
120P12516,366,45.426,21.245,"{3,21,54,60,88}",16626,61488,459.452,1316.083,"{117,196,234,285,13220}",7912,2.282,43.0414,-74.8634,Herkimer,RT-5
120P13321,366,27.686,12.149,"{1,16,30,38,54}",10133,61488,127.148,262.607,"{26,51,66,97,2197}",13531,0.379,43.0184,-75.033,Herkimer,Central Ave
120P13389,366,10.761,5.558,"{1,6,11,14,32}",3917,61488,43.180,151.593,"{10,17,20,25,1289}",7875,0.222,43.0426,-74.8467,Herkimer,RT-167
120P13682,361,1.484,0.744,"{1,1,1,2,5}",273,60648,1.557,6.044,"{1,1,1,1,91}",3575,0.016,42.8798,-75.2119,Herkimer,US-20
120P13800,366,18.586,9.141,"{1,11,19,25,45}",6784,61488,437.193,1239.391,"{191,262,288,354,23743}",2134,4.099,43.0211,-74.8193,Herkimer,RT-5S
120P13801,366,12.717,6.736,"{1,7,13,17,42}",4629,61488,390.348,915.711,"{148,202,231,369,18080}",1754,3.121,43.0168,-74.8784,Herkimer,RT-5S
120P13802,366,45.199,20.148,"{5,24,52,60,85}",16543,61488,609.197,1681.373,"{232,345,369,415,30325}",3543,5.235,43.0168,-74.9787,Herkimer,RT-5S
120P13803,366,25.082,12.035,"{1,13,29,34,55}",9180,61488,150.981,388.797,"{51,67,78,114,5506}",8001,0.951,43.0144,-74.9953,Herkimer,RT-5S
120P13804,366,33.137,13.967,"{1,19,38,44,60}",12128,61488,65.824,156.623,"{22,33,38,49,2380}",,0.411,43.0143,-75.0042,Herkimer,RT-5S
120P13805,366,51.238,22.000,"{5,24,61,67,84}",18753,61488,135.777,242.848,"{85,110,117,128,10025}",12739,1.731,43.0175,-75.0275,Herkimer,RT-5S
120P13806,366,50.664,22.639,"{5,24,61,67,85}",18543,61488,93.976,112.373,"{64,85,89,93,8088}",12903,1.396,43.0225,-75.0488,Herkimer,RT-5S
120P13807,153,63.484,27.043,"{10,34,77,83,98}",9713,25704,127.625,39.881,"{89,117,122,128,1651}",,1.996,43.0363,-75.0831,Herkimer,RT-5S
120P13808,153,84.699,31.743,"{13,50,101,107,123}",12959,25704,327.590,278.075,"{225,298,310,326,29799}",,5.144,43.084,-75.1579,Herkimer,RT-5S
120P13880,150,1.300,0.557,"{1,1,1,2,4}",78,25200,1.128,0.334,"{1,1,1,1,2}",,0.010,43.2307,-75.0883,Herkimer,Creek Rd
120P13881,153,10.205,5.987,"{1,6,10,13,41}",1541,25704,196.513,405.571,"{89,119,132,159,10152}",,1.753,43.2444,-75.1162,Herkimer,Creek Rd
120P13882,152,6.635,3.570,"{1,4,7,9,15}",982,25536,94.326,226.395,"{56,71,75,82,6737}",,1.163,43.2498,-75.1369,Herkimer,Creek Rd
120P14051,366,23.910,13.885,"{2,13,19,37,55}",8727,61488,83.316,144.593,"{31,56,65,89,5556}",,0.662,43.0169,-74.8139,Herkimer,RT-169
120P14052,366,14.387,7.621,"{1,8,15,19,37}",5237,61488,91.393,175.754,"{25,40,53,87,2695}",,0.465,43.0255,-74.8206,Herkimer,RT-169
120P14053,366,24.005,12.296,"{1,12,27,33,56}",8738,61488,224.125,497.924,"{90,127,146,187,11207}",2250,1.935,43.0421,-74.8463,Herkimer,RT-169
120P14054,366,11.227,5.753,"{1,6,11,15,28}",4109,61488,33.518,70.406,"{12,17,22,30,1228}",,0.212,43.0428,-74.8503,Herkimer,E Main St
120P14055,366,17.670,8.864,"{1,11,20,24,35}",6379,61488,295.259,491.800,"{37,110,155,238,3091}",1613,0.534,43.0433,-74.8596,Herkimer,RT-169
120P14056,366,15.594,8.251,"{1,8,17,21,37}",5645,61488,416.565,819.771,"{93,189,235,348,8706}",2327,1.503,43.0558,-74.8809,Herkimer,RT-169
120P14057,153,5.310,2.995,"{1,3,5,7,14}",770,25704,193.175,573.769,"{56,73,83,105,6394}",,1.104,43.0662,-74.8967,Herkimer,RT-169
